ticker_lutessia,symbole_mt5,datetime,open,high,low,close,tick_volume
GBP/JPY,GBPJPY.pi,2024-12-09 03:00:00,190.821,190.841,190.598,190.648,6589
GBP/JPY,GBPJPY.pi,2024-12-09 04:00:00,190.648,190.796,190.63,190.752,7051
GBP/JPY,GBPJPY.pi,2024-12-09 05:00:00,190.752,191.161,190.749,191.15,7253
GBP/JPY,GBPJPY.pi,2024-12-09 06:00:00,191.15,191.887,191.128,191.88,12464
GBP/JPY,GBPJPY.pi,2024-12-09 07:00:00,191.88,192.112,191.745,192.067,12995
GBP/JPY,GBPJPY.pi,2024-12-09 08:00:00,192.067,192.221,192.0,192.06,10666
GBP/JPY,GBPJPY.pi,2024-12-09 09:00:00,192.06,192.346,192.041,192.186,9062
GBP/JPY,GBPJPY.pi,2024-12-09 10:00:00,192.186,192.318,192.065,192.098,7148
GBP/JPY,GBPJPY.pi,2024-12-09 11:00:00,192.098,192.394,192.046,192.352,8841
GBP/JPY,GBPJPY.pi,2024-12-09 12:00:00,192.352,192.906,192.335,192.794,12576
GBP/JPY,GBPJPY.pi,2024-12-09 13:00:00,192.794,192.902,192.436,192.854,12507
GBP/JPY,GBPJPY.pi,2024-12-09 14:00:00,192.854,193.414,192.82,193.239,14433
GBP/JPY,GBPJPY.pi,2024-12-09 15:00:00,193.239,193.333,193.081,193.287,10102
GBP/JPY,GBPJPY.pi,2024-12-09 16:00:00,193.287,193.37,193.211,193.251,6634
GBP/JPY,GBPJPY.pi,2024-12-09 17:00:00,193.251,193.253,193.067,193.119,5581
GBP/JPY,GBPJPY.pi,2024-12-09 18:00:00,193.118,193.127,192.833,192.883,6068
GBP/JPY,GBPJPY.pi,2024-12-09 19:00:00,192.883,192.914,192.646,192.786,6157
GBP/JPY,GBPJPY.pi,2024-12-09 20:00:00,192.786,192.819,192.679,192.734,4312
GBP/JPY,GBPJPY.pi,2024-12-09 21:00:00,192.734,192.881,192.597,192.75,2485
GBP/JPY,GBPJPY.pi,2024-12-09 22:00:00,192.75,193.053,192.696,192.996,3810
GBP/JPY,GBPJPY.pi,2024-12-09 23:00:00,192.996,193.107,192.784,193.066,9415
GBP/JPY,GBPJPY.pi,2024-12-10 00:00:00,193.069,193.153,192.82,192.883,8248
GBP/JPY,GBPJPY.pi,2024-12-10 01:00:00,192.883,192.885,192.542,192.685,9052
GBP/JPY,GBPJPY.pi,2024-12-10 02:00:00,192.685,192.753,192.509,192.574,7639
GBP/JPY,GBPJPY.pi,2024-12-10 03:00:00,192.574,192.703,192.473,192.66,7118
GBP/JPY,GBPJPY.pi,2024-12-10 04:00:00,192.66,192.84,192.449,192.507,7303
GBP/JPY,GBPJPY.pi,2024-12-10 05:00:00,192.507,193.016,192.466,192.951,8121
GBP/JPY,GBPJPY.pi,2024-12-10 06:00:00,192.951,193.148,192.831,193.094,9825
GBP/JPY,GBPJPY.pi,2024-12-10 07:00:00,193.094,193.408,193.082,193.198,12403
GBP/JPY,GBPJPY.pi,2024-12-10 08:00:00,193.198,193.36,192.949,193.353,11947
GBP/JPY,GBPJPY.pi,2024-12-10 09:00:00,193.353,193.492,193.234,193.406,9464
GBP/JPY,GBPJPY.pi,2024-12-10 10:00:00,193.406,193.611,193.351,193.56,8451
GBP/JPY,GBPJPY.pi,2024-12-10 11:00:00,193.56,193.638,193.183,193.603,9448
GBP/JPY,GBPJPY.pi,2024-12-10 12:00:00,193.603,193.673,193.269,193.402,11341
GBP/JPY,GBPJPY.pi,2024-12-10 13:00:00,193.401,193.672,193.293,193.475,13106
GBP/JPY,GBPJPY.pi,2024-12-10 14:00:00,193.475,193.809,193.294,193.777,15684
GBP/JPY,GBPJPY.pi,2024-12-10 15:00:00,193.777,193.994,193.683,193.949,11301
GBP/JPY,GBPJPY.pi,2024-12-10 16:00:00,193.949,194.004,193.839,193.878,7475
GBP/JPY,GBPJPY.pi,2024-12-10 17:00:00,193.877,193.959,193.808,193.928,7232
GBP/JPY,GBPJPY.pi,2024-12-10 18:00:00,193.928,194.102,193.89,194.066,6020
GBP/JPY,GBPJPY.pi,2024-12-10 19:00:00,194.064,194.075,193.94,194.036,6384
GBP/JPY,GBPJPY.pi,2024-12-10 20:00:00,194.036,194.112,193.988,194.012,4130
GBP/JPY,GBPJPY.pi,2024-12-10 21:00:00,193.998,194.045,193.904,193.997,980
GBP/JPY,GBPJPY.pi,2024-12-10 22:00:00,193.997,194.09,193.947,194.045,3407
GBP/JPY,GBPJPY.pi,2024-12-10 23:00:00,194.045,194.054,193.806,193.838,7348
GBP/JPY,GBPJPY.pi,2024-12-11 00:00:00,193.838,193.948,193.82,193.852,7690
GBP/JPY,GBPJPY.pi,2024-12-11 01:00:00,193.852,193.874,193.515,193.515,6848
GBP/JPY,GBPJPY.pi,2024-12-11 02:00:00,193.517,193.728,193.496,193.573,5157
GBP/JPY,GBPJPY.pi,2024-12-11 03:00:00,193.573,193.577,193.427,193.475,4414
GBP/JPY,GBPJPY.pi,2024-12-11 04:00:00,193.475,193.764,193.447,193.72,5060
GBP/JPY,GBPJPY.pi,2024-12-11 05:00:00,193.72,193.797,193.576,193.764,5886
GBP/JPY,GBPJPY.pi,2024-12-11 06:00:00,193.764,193.84,192.939,193.101,16259
GBP/JPY,GBPJPY.pi,2024-12-11 07:00:00,193.101,193.377,193.081,193.294,12960
GBP/JPY,GBPJPY.pi,2024-12-11 08:00:00,193.294,194.503,192.517,194.358,20111
GBP/JPY,GBPJPY.pi,2024-12-11 09:00:00,194.358,194.371,194.005,194.15,12801
GBP/JPY,GBPJPY.pi,2024-12-11 10:00:00,194.15,194.355,194.087,194.294,9772
GBP/JPY,GBPJPY.pi,2024-12-11 11:00:00,194.294,194.567,194.281,194.491,11080
GBP/JPY,GBPJPY.pi,2024-12-11 12:00:00,194.491,194.82,194.144,194.484,21501
GBP/JPY,GBPJPY.pi,2024-12-11 13:00:00,194.484,194.54,193.856,194.062,19673
GBP/JPY,GBPJPY.pi,2024-12-11 14:00:00,194.064,194.521,193.939,194.295,20014
GBP/JPY,GBPJPY.pi,2024-12-11 15:00:00,194.293,194.452,194.289,194.412,12033
GBP/JPY,GBPJPY.pi,2024-12-11 16:00:00,194.412,194.534,194.329,194.331,8056
GBP/JPY,GBPJPY.pi,2024-12-11 17:00:00,194.331,194.487,194.251,194.438,10633
GBP/JPY,GBPJPY.pi,2024-12-11 18:00:00,194.438,194.55,194.377,194.546,8201
GBP/JPY,GBPJPY.pi,2024-12-11 19:00:00,194.539,194.554,194.447,194.5,6099
GBP/JPY,GBPJPY.pi,2024-12-11 20:00:00,194.5,194.528,194.351,194.361,3841
GBP/JPY,GBPJPY.pi,2024-12-11 21:00:00,194.361,194.361,194.229,194.317,563
GBP/JPY,GBPJPY.pi,2024-12-11 22:00:00,194.317,194.411,194.278,194.356,3656
GBP/JPY,GBPJPY.pi,2024-12-11 23:00:00,194.356,194.478,194.14,194.29,9605
GBP/JPY,GBPJPY.pi,2024-12-12 00:00:00,194.29,194.318,194.017,194.046,9017
GBP/JPY,GBPJPY.pi,2024-12-12 01:00:00,194.046,194.408,194.017,194.407,6604
GBP/JPY,GBPJPY.pi,2024-12-12 02:00:00,194.407,194.562,194.326,194.491,5689
GBP/JPY,GBPJPY.pi,2024-12-12 03:00:00,194.491,194.526,194.267,194.287,4957
GBP/JPY,GBPJPY.pi,2024-12-12 04:00:00,194.29,194.765,194.279,194.65,7536
GBP/JPY,GBPJPY.pi,2024-12-12 05:00:00,194.65,194.997,194.647,194.715,8649
GBP/JPY,GBPJPY.pi,2024-12-12 06:00:00,194.715,194.862,194.639,194.72,12113
GBP/JPY,GBPJPY.pi,2024-12-12 07:00:00,194.72,194.836,194.457,194.61,14044
GBP/JPY,GBPJPY.pi,2024-12-12 08:00:00,194.61,194.759,194.48,194.608,11191
GBP/JPY,GBPJPY.pi,2024-12-12 09:00:00,194.608,194.673,194.018,194.108,9192
GBP/JPY,GBPJPY.pi,2024-12-12 10:00:00,194.108,194.161,193.882,193.888,10603
GBP/JPY,GBPJPY.pi,2024-12-12 11:00:00,193.888,193.957,193.69,193.799,10471
GBP/JPY,GBPJPY.pi,2024-12-12 12:00:00,193.799,193.846,193.363,193.524,22298
GBP/JPY,GBPJPY.pi,2024-12-12 13:00:00,193.522,193.971,193.101,193.849,24583
GBP/JPY,GBPJPY.pi,2024-12-12 14:00:00,193.849,193.977,192.917,193.246,20986
GBP/JPY,GBPJPY.pi,2024-12-12 15:00:00,193.245,193.546,193.151,193.322,13171
GBP/JPY,GBPJPY.pi,2024-12-12 16:00:00,193.322,193.513,193.299,193.421,10503
GBP/JPY,GBPJPY.pi,2024-12-12 17:00:00,193.421,193.571,193.388,193.434,10151
GBP/JPY,GBPJPY.pi,2024-12-12 18:00:00,193.431,193.48,193.236,193.275,8217
GBP/JPY,GBPJPY.pi,2024-12-12 19:00:00,193.275,193.432,193.269,193.401,6293
GBP/JPY,GBPJPY.pi,2024-12-12 20:00:00,193.401,193.485,193.367,193.369,4442
GBP/JPY,GBPJPY.pi,2024-12-12 21:00:00,193.369,193.483,193.315,193.337,1215
GBP/JPY,GBPJPY.pi,2024-12-12 22:00:00,193.337,193.477,193.279,193.438,3573
GBP/JPY,GBPJPY.pi,2024-12-12 23:00:00,193.438,193.862,193.373,193.724,9807
GBP/JPY,GBPJPY.pi,2024-12-13 00:00:00,193.724,193.77,193.428,193.5,9315
GBP/JPY,GBPJPY.pi,2024-12-13 01:00:00,193.5,193.68,193.314,193.619,6925
GBP/JPY,GBPJPY.pi,2024-12-13 02:00:00,193.619,193.783,193.576,193.59,6411
GBP/JPY,GBPJPY.pi,2024-12-13 03:00:00,193.59,193.782,193.569,193.693,5511
