datetime,open,high,low,close,tick_volume
2023-01-20 06:00:00,1738.393,1740.136,1736.158,1736.158,347
2023-01-20 07:00:00,1736.158,1746.865,1732.426,1744.625,783
2023-01-20 08:00:00,1744.625,1751.843,1738.657,1738.657,493
2023-01-20 09:00:00,1738.657,1738.906,1717.507,1717.756,552
2023-01-20 10:00:00,1717.756,1733.438,1715.517,1729.706,571
2023-01-20 11:00:00,1729.706,1730.205,1714.277,1718.263,517
2023-01-20 12:00:00,1718.263,1721.005,1713.536,1720.01,279
2023-01-20 13:00:00,1720.01,1726.232,1709.81,1721.01,1729
2023-01-20 14:00:00,1721.01,1727.236,1706.08,1725.246,1823
2023-01-20 15:00:00,1725.246,1732.716,1713.552,1723.259,985
2023-01-20 16:00:00,1723.259,1730.228,1715.048,1719.282,1085
2023-01-20 17:00:00,1719.282,1722.766,1710.576,1713.562,882
2023-01-20 18:00:00,1713.562,1716.3,1708.586,1713.567,593
2023-01-20 19:00:00,1713.567,1719.792,1711.576,1716.808,305
2023-01-20 20:00:00,1716.808,1721.789,1714.072,1721.042,269
2023-01-20 21:00:00,1721.042,1725.524,1714.576,1719.554,273
2023-01-22 23:00:00,1719.554,1724.764,1719.04,1724.021,105
2023-01-23 00:00:00,1724.021,1737.468,1724.021,1737.468,70
2023-01-23 01:00:00,1737.468,1737.468,1730.502,1731,296
2023-01-23 02:00:00,1731,1735.234,1730.258,1731.254,307
2023-01-23 03:00:00,1731.254,1733.001,1731.005,1732.006,289
2023-01-23 04:00:00,1732.006,1732.504,1727.031,1727.778,550
2023-01-23 05:00:00,1727.778,1731.764,1725.789,1728.281,254
2023-01-23 06:00:00,1728.281,1728.78,1715.838,1723.557,2382
2023-01-23 07:00:00,1723.557,1737.249,1723.557,1728.29,414
2023-01-23 08:00:00,1728.29,1729.788,1715.596,1723.566,517
2023-01-23 09:00:00,1723.566,1723.566,1711.371,1715.605,1815
2023-01-23 10:00:00,1715.605,1716.602,1712.122,1714.116,3097
2023-01-23 11:00:00,1714.116,1714.614,1701.422,1706.902,644
2023-01-23 12:00:00,1706.902,1710.64,1705.66,1707.654,590
2023-01-23 13:00:00,1707.654,1712.384,1686.498,1697.452,1459
2023-01-23 14:00:00,1697.452,1712.64,1683.761,1706.418,3211
